SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,0,0.5492957746478874,1,0,0,0,0,0,0,1,0,0.37363184079601985,0.2613085621970921,1,0,0,1,0,0,1,0
0,1,1,0.8450704225352113,1,1,0,0,0,0,0,0,1,0.05920398009950248,0.16459727671359337,0,0,1,0,1,0,0,1
0,0,0,0.1267605633802817,1,1,0,1,0,0,0,0,1,0.6243781094527363,0.09222824832679437,0,1,0,0,0,1,0,0
0,1,0,0.4366197183098592,1,1,1,0,0,1,1,0,1,0.5427860696517413,0.26704938841449344,1,0,0,1,0,1,0,0
0,0,0,0.28169014084507044,1,1,0,1,0,0,1,1,1,0.8119402985074626,0.22775790445418878,0,1,0,0,0,1,0,0
1,0,0,0.8169014084507042,1,1,0,0,1,0,1,1,1,0.808457711442786,0.6774982690976229,0,1,0,1,0,0,1,0
1,1,0,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.1036175859681514,0,1,0,0,0,0,1,0
0,0,0,0.647887323943662,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.11666282021693977,0,0,1,0,1,1,0,0
0,1,1,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.0771144278606965,0.20514078006000463,1,0,1,0,1,0,0,0
0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.01641791044776117,0.0017193630279252253,1,0,1,0,0,1,0,0
0,1,1,0.295774647887324,1,0,0,0,0,0,0,0,0,0.007960199004975133,0.050225017309023776,0,0,1,0,0,0,0,0
1,1,0,0.19718309859154928,1,1,1,0,1,0,1,0,1,0.7786069651741293,0.15848719132240943,1,1,0,0,0,0,1,0
0,0,0,0.7323943661971831,1,0,0,0,0,0,0,0,0,0.015920398009950265,0.1189476113547196,0,0,1,0,1,1,0,0
1,1,0,0.3802816901408451,1,1,0,0,0,0,0,0,0,0.07412935323383085,0.08259866143549505,0,0,1,0,0,0,0,1
0,0,0,0.295774647887324,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.052654050311562436,1,0,1,1,0,0,0,1
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.005925455804292638,0,1,0,0,0,0,0,1
1,1,0,0.2112676056338028,1,0,0,0,1,1,0,1,1,0.7293532338308457,0.1755423494114932,1,1,0,0,0,0,1,0
0,1,1,0.6619718309859155,0,0,1,1,0,1,0,0,0,0.2104477611940298,0.22615393491807065,0,0,0,0,1,0,0,1
1,1,0,0.4084507042253521,1,1,1,1,1,1,1,0,1,0.8701492537313432,0.36498961458573737,1,1,0,0,0,0,0,0
0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.5174129353233831,0.024336487422109393,0,1,0,0,0,0,1,0
1,0,0,0.7887323943661972,1,1,1,0,0,1,0,1,0,0.7512437810945274,0.6469824601892453,1,1,0,0,1,0,1,0
1,1,0,0.943661971830986,1,1,1,1,0,0,0,1,1,0.7791044776119402,0.7573390260789291,0,1,0,1,0,1,0,0
0,1,0,0.3098591549295775,1,0,0,0,0,1,1,0,0,0.41542288557213924,0.15328294484191093,0,0,0,1,0,0,0,0
0,1,0,0.9014084507042254,1,0,0,0,0,1,1,0,1,0.4134328358208955,0.43727209785368104,0,0,0,0,1,1,0,0
0,1,0,0.6056338028169015,1,0,0,0,0,0,1,1,1,0.7203980099502488,0.456421647819063,1,1,0,1,0,0,0,0
0,1,1,0.9859154929577465,1,1,1,1,1,0,1,1,1,0.9029850746268656,0.8819524578813756,0,1,0,0,1,0,0,0
0,1,0,0.5070422535211268,1,1,1,0,1,1,0,0,0,0.4960199004975123,0.2839199169166859,0,0,0,1,0,1,0,0
0,0,0,0.15492957746478872,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.028594507269789987,0,0,1,0,0,0,0,1
0,1,1,0.9577464788732395,1,1,0,1,1,1,1,1,1,0.6338308457711442,0.6441957073621047,1,0,0,0,1,0,0,0
0,0,0,0.47887323943661975,1,0,1,1,1,0,0,0,0,0.4208955223880596,0.2266097392107085,0,0,0,0,0,0,1,0
0,0,0,0.056338028169014086,1,0,0,1,0,1,0,1,1,0.47114427860696506,0.03705285021924764,1,0,0,0,0,0,0,0
0,1,1,0.8028169014084507,1,1,0,0,0,0,1,0,0,0.6393034825870647,0.5549561504731133,1,1,0,0,1,0,0,0
0,1,0,1.0,1,1,1,1,1,1,0,1,1,0.6373134328358209,0.6879471497807524,1,0,0,0,1,0,0,0
0,1,0,1.0,1,1,1,1,1,1,0,0,0,0.49651741293532337,0.5527232864066467,1,0,0,0,1,0,0,1
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.00017309023771059284,0,0,1,0,0,1,0,0
0,0,0,0.5352112676056339,1,0,1,0,1,1,1,0,1,0.7691542288557214,0.4239614585737364,0,1,0,1,0,0,1,0
0,1,1,0.7323943661971831,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.12108816062774061,1,0,1,1,0,1,0,0
0,0,0,0.36619718309859156,1,0,0,0,1,1,0,1,1,0.7059701492537314,0.2728825294253404,0,1,0,0,0,0,1,0
1,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5114427860696518,0.005867759058389107,0,1,0,0,0,0,1,0
1,0,0,0.0,1,0,0,0,0,0,1,1,1,0.7069651741293532,0.008135241172397875,0,1,0,0,0,0,1,0
0,1,0,0.23943661971830985,1,0,1,0,0,0,0,0,0,0.5626865671641791,0.16377221324717287,0,1,0,0,0,0,1,0
0,1,1,0.6338028169014085,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.10369836141241635,1,0,1,0,1,0,0,1
0,1,0,1.0,1,1,1,0,1,1,1,1,1,0.6582089552238807,0.7013212554811908,0,0,0,0,1,1,0,0
0,0,0,0.49295774647887325,1,0,0,0,1,1,0,1,1,0.68955223880597,0.353023309485345,0,1,0,0,0,0,1,0
0,1,0,0.04225352112676056,0,0,0,0,0,0,0,0,1,0.06865671641791044,0.009364181860143088,0,0,0,0,0,0,1,0
0,0,0,0.33802816901408456,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.05266558966074314,0,0,1,0,1,1,0,0
0,1,1,0.5492957746478874,0,0,0,1,0,0,1,1,1,0.32437810945273626,0.23283521809369953,0,0,0,0,0,0,1,0
0,1,0,0.8732394366197184,1,1,0,1,1,0,1,1,1,0.8373134328358208,0.7414320332333256,1,1,0,0,0,0,1,0
1,0,0,0.19718309859154928,1,0,1,0,1,1,0,1,1,0.7766169154228855,0.16246826678975307,0,1,0,0,0,0,0,1
0,0,0,0.18309859154929578,1,1,0,1,0,0,0,0,1,0.37064676616915426,0.08640087699053774,1,0,0,0,0,1,0,0
1,1,0,1.0,1,1,0,1,1,1,1,1,1,0.9104477611940299,0.9131894761135472,1,1,0,0,1,0,0,0
0,0,0,0.5352112676056339,1,1,1,1,0,0,1,1,1,0.8771144278606965,0.4640953150242326,1,1,0,0,0,0,1,0
0,1,1,0.647887323943662,0,0,1,1,1,0,1,1,1,0.41542288557213924,0.31731479344564967,0,0,0,0,1,1,0,0
0,1,0,0.25352112676056343,1,1,1,1,0,1,0,0,1,0.7019900497512437,0.1908089083775675,1,1,0,0,0,1,0,0
0,0,0,0.056338028169014086,1,1,0,0,0,0,1,0,1,0.6661691542288557,0.05261943226402031,0,1,0,0,0,0,1,0
0,0,0,0.16901408450704225,0,0,0,0,0,0,0,1,1,0.16766169154228855,0.04930763904915764,0,0,0,0,0,0,1,0
0,0,0,0.22535211267605634,1,1,0,0,1,0,0,0,0,0.6149253731343283,0.15310985460420035,0,1,0,0,0,0,0,0
1,1,0,0.46478873239436624,1,1,0,0,0,0,0,0,1,0.5701492537313433,0.2777059773828756,1,1,0,0,0,0,1,0
0,0,0,0.5774647887323944,1,0,0,1,0,0,0,0,1,0.3114427860696517,0.2376125086545119,0,0,0,0,0,0,1,0
0,1,0,0.056338028169014086,1,1,0,1,0,0,0,0,1,0.6273631840796019,0.045868912993307184,1,1,0,0,0,0,1,0
0,1,1,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.056218905472636804,0.189787675975075,0,0,1,0,1,1,0,0
1,1,0,0.25352112676056343,1,0,1,0,1,0,1,0,0,0.4791044776119403,0.1462324024924994,1,0,0,0,0,0,0,0
0,0,1,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.013432835820895522,0.0019674590353104086,0,0,1,0,0,0,1,0
0,0,0,0.7887323943661972,1,0,0,0,0,0,0,0,0,0.00547263681592039,0.12411147011308563,1,0,1,0,1,1,0,0
0,1,0,1.0,1,1,0,1,1,1,1,1,1,0.8970149253731344,0.8886106623586429,1,1,0,0,1,0,1,0
0,0,0,0.07042253521126761,1,0,0,1,0,0,0,1,1,0.6736318407960199,0.05721209323794139,0,1,0,0,0,0,0,1
0,1,1,0.22535211267605634,1,1,0,0,0,0,0,1,1,0.6686567164179105,0.16533579506115856,0,1,0,0,0,0,1,0
0,1,0,0.8450704225352113,1,1,0,1,1,0,1,1,0,0.6233830845771144,0.5670090006923609,1,0,0,0,1,0,0,0
0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5248756218905473,0.0060235402723286405,1,1,0,0,0,0,1,0
0,1,1,0.6619718309859155,1,1,1,1,1,1,1,1,0,0.9308457711442785,0.6259923840295407,1,1,0,0,1,1,0,0
0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,1,0.023383084577114438,0.03593930302330949,1,0,1,0,0,1,0,0
1,0,0,0.11267605633802817,1,1,0,0,0,0,0,1,1,0.6646766169154228,0.08397184398799909,1,1,0,0,0,0,1,0
0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.26218905472636816,0.01198938379875375,0,0,0,0,0,0,1,0
0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.2601990049751243,0.0029540733902607887,1,0,0,0,0,0,1,0
0,0,0,0.9014084507042254,1,1,0,1,1,0,1,1,0,0.8641791044776118,0.763102930994692,1,1,0,0,1,1,0,0
0,1,1,0.971830985915493,1,1,1,1,1,1,1,1,1,0.9641791044776119,0.9498269097622895,0,1,0,0,1,1,0,0
0,1,0,0.8309859154929577,1,0,1,0,0,0,1,0,1,0.4134328358208955,0.4087641357027464,1,0,0,1,0,0,0,1
0,1,0,0.9577464788732395,1,1,0,0,0,0,0,0,1,0.0800995024875622,0.2013327948303716,0,0,1,1,0,0,1,0
1,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.5203980099502488,0.2769674590353104,0,1,0,0,0,0,1,0
0,0,0,0.295774647887324,1,0,0,0,0,0,0,0,1,0.01791044776119402,0.052088622201707825,0,0,1,0,0,0,0,1
0,1,1,0.9154929577464789,1,1,0,1,1,0,1,1,0,0.6129353233830845,0.6019097622894068,1,0,0,0,1,0,0,0
1,1,0,0.0,1,0,0,0,0,0,0,0,1,0.517910447761194,0.005942764828063696,1,1,0,0,0,0,1,0
0,1,0,0.0,1,0,0,0,0,0,1,0,1,0.607960199004975,0.006987075928917609,0,1,0,0,0,0,0,0
0,1,1,0.46478873239436624,1,1,0,0,1,0,0,1,1,0.7144278606965173,0.3552042464804985,1,1,0,0,0,1,0,0
0,1,1,1.0,1,1,0,0,0,0,0,0,0,0.061691542288557194,0.19504961920147704,0,0,1,0,1,0,0,0
0,1,1,0.4225352112676057,0,0,1,0,1,1,1,1,0,0.4149253731343284,0.2111700900069236,1,0,0,1,0,0,1,0
0,0,1,0.4084507042253521,1,1,0,0,0,0,0,0,0,0.07064676616915422,0.08129471497807524,1,0,1,1,0,0,0,0
0,0,0,0.11267605633802817,1,0,0,0,0,0,1,1,1,0.7218905472636815,0.09127048234479576,0,1,0,0,0,0,0,0
0,1,1,0.26760563380281693,1,0,0,0,0,0,0,0,1,0.5194029850746269,0.16756865912762522,1,1,0,0,0,0,1,0
1,1,0,0.25352112676056343,0,0,0,1,1,0,0,0,1,0.15970149253731342,0.06442995615047312,1,0,0,0,0,1,0,0
0,1,0,0.9014084507042254,1,1,1,0,1,0,1,1,1,0.863681592039801,0.7957708285252711,0,1,0,0,0,0,1,0
0,1,1,0.4084507042253521,1,0,0,0,0,0,0,0,0,0.010447761194029848,0.06740133856450496,0,0,1,0,1,0,0,1
0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.008955223880596996,0.012185552734825758,1,0,1,1,0,0,0,1
0,0,0,0.014084507042253521,0,0,0,1,0,0,1,1,0,0.32985074626865674,0.009000692360950843,0,0,0,0,0,0,1,0
0,1,1,0.7323943661971831,1,1,1,0,0,1,0,1,0,0.5333333333333332,0.4395453496422802,1,0,0,0,0,0,1,0
1,1,0,0.08450704225352114,1,1,0,0,0,0,0,0,1,0.5686567164179105,0.05934110316178168,1,1,0,0,0,0,1,0
0,1,1,0.8450704225352113,1,0,1,0,0,0,0,0,1,0.3129353233830846,0.33955688899146086,0,0,0,1,0,0,0,0
1,0,0,0.971830985915493,0,0,0,0,0,0,1,1,1,0.26865671641791045,0.374526886683591,1,0,0,1,0,0,1,0
0,0,0,0.16901408450704225,1,1,1,0,1,0,1,1,1,0.6019900497512437,0.11268751442418648,0,0,0,0,0,0,1,0
1,1,0,0.47887323943661975,1,1,0,0,1,0,0,0,1,0.6303482587064676,0.3226921301638587,1,1,0,1,0,0,0,0
0,1,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.518905472636816,0.015693514885760443,0,1,0,0,0,1,0,0
0,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,1,0.572636815920398,0.026252019386106624,0,1,0,0,0,0,1,0
0,0,0,0.02816901408450704,1,1,0,0,0,0,0,0,0,0.5756218905472636,0.027555965843526428,0,1,0,0,0,0,1,0
0,0,0,0.8591549295774649,1,1,0,0,0,0,1,1,1,0.753731343283582,0.6621740133856451,0,1,0,1,0,0,0,0
0,1,1,1.0,1,1,1,1,1,1,0,1,0,0.8527363184079603,0.8653242557119778,1,1,0,0,1,1,0,0
0,1,0,0.8732394366197184,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.1403184860373875,1,0,1,0,1,0,0,0
1,0,0,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.5278606965174129,0.15813524117239788,1,1,0,0,0,1,0,0
1,0,0,0.47887323943661975,1,1,1,1,1,1,1,1,1,0.9208955223880596,0.4405146549734595,0,1,0,1,0,0,0,0
1,1,0,0.28169014084507044,1,0,0,0,0,0,0,0,1,0.5059701492537313,0.16800715439649205,1,1,0,0,0,0,1,0
0,1,0,0.8591549295774649,1,1,1,1,0,0,0,1,0,0.7746268656716417,0.69035887375952,1,1,0,1,0,0,1,0
0,0,0,0.19718309859154928,1,1,0,0,0,0,0,0,1,0.3039800995024875,0.08092545580429264,0,0,0,0,0,0,0,1
0,0,0,0.7605633802816901,1,0,1,0,0,0,0,0,1,0.32139303482587056,0.32471151627048234,0,0,0,0,0,1,0,0
0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,1,0.2626865671641791,0.05232517885991231,0,0,0,0,0,0,0,1
0,1,1,0.22535211267605634,1,1,0,0,1,0,1,0,0,0.6965174129353233,0.1663801061620125,0,1,0,0,0,0,1,0
0,0,0,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.15203669513039464,0,0,1,1,0,0,0,0
0,1,0,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7069651741293532,0.7350392337872144,0,0,0,0,1,1,0,0
0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.5149253731343283,0.015491576275098087,0,1,0,0,0,0,0,0
0,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.009950248756218888,0.07605585045003461,1,0,1,0,1,0,0,1
0,0,0,0.22535211267605634,1,0,0,0,0,0,0,0,0,0.5199004975124378,0.1323332564043388,0,1,0,0,0,0,0,0
0,0,0,0.28169014084507044,1,1,0,0,0,0,1,1,1,0.7870646766169154,0.24240710823909534,0,1,0,0,0,0,1,0
0,1,0,0.647887323943662,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.10417147472882529,0,0,1,0,1,0,0,0
0,1,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.025870646766169153,0.006138933764135703,0,0,1,0,0,0,0,1
0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.005717747519039925,1,0,1,0,0,0,0,1
1,1,0,0.6056338028169015,1,0,0,0,0,0,0,0,1,0.010945273631840807,0.09559773828756059,1,0,1,0,1,1,0,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2562189054726368,0.002907915993537964,0,0,0,0,0,0,0,1
0,1,1,0.6056338028169015,1,1,0,1,1,0,0,1,0,0.7577114427860697,0.49348603738749136,0,1,0,1,0,0,1,0
0,1,1,0.056338028169014086,1,1,0,0,0,0,0,0,1,0.07611940298507458,0.013408723747980616,1,0,1,0,0,0,0,0
0,0,0,0.323943661971831,1,1,1,0,0,0,0,0,1,0.37213930348258706,0.15944495730440802,1,0,0,0,0,0,0,0
0,0,1,0.0,1,0,0,0,0,0,0,0,1,0.5114427860696518,0.005867759058389107,0,1,0,0,0,0,1,0
0,0,0,0.23943661971830985,1,0,1,0,0,0,0,0,1,0.5686567164179105,0.15711977844449576,0,1,0,0,0,0,1,0
0,0,0,0.1267605633802817,1,1,0,0,1,0,1,1,1,0.8194029850746268,0.12017078236787447,0,1,0,0,0,0,1,0
0,1,0,0.9014084507042254,1,0,1,1,1,0,0,1,0,0.5248756218905473,0.5039695361181629,0,0,0,0,1,0,0,0
1,0,0,0.0,1,0,0,1,0,0,0,1,1,0.6741293532338308,0.0077544426494345715,0,1,0,0,0,0,1,0
0,0,0,0.7323943661971831,1,1,1,0,1,0,1,1,1,0.8825870646766169,0.665439649203785,0,1,0,1,0,1,0,0
0,0,0,0.02816901408450704,1,0,0,0,0,0,0,0,0,0.02935323383084576,0.003836833602584814,1,0,1,1,0,0,0,1
0,1,0,0.4507042253521127,1,0,1,1,0,1,0,0,1,0.42587064676616915,0.23074082621740136,1,0,0,0,1,0,0,1
0,0,0,0.02816901408450704,0,0,0,1,0,0,0,0,1,0.1129353233830846,0.006998615278098316,1,0,0,0,0,0,1,0
0,0,0,0.46478873239436624,1,0,1,0,1,1,1,1,1,0.6139303482587065,0.31254327255942765,0,0,0,1,0,0,0,0
0,1,1,0.18309859154929578,1,0,0,0,0,0,0,0,1,0.014427860696517386,0.02825409646895915,0,0,1,0,1,0,0,1
0,0,0,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.029609969997692127,0,0,1,0,0,0,0,1
1,1,0,0.6338028169014085,0,0,0,1,1,1,1,1,1,0.4144278606965174,0.32285368105238865,1,0,0,1,0,0,0,0
0,1,1,0.3098591549295775,1,1,0,0,0,0,0,0,0,0.06069651741293533,0.05996999769213017,1,0,1,1,0,0,0,1
0,1,1,0.647887323943662,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.10732748672974844,0,0,1,0,1,0,0,1
0,0,1,0.22535211267605634,1,0,1,0,0,0,0,0,1,0.3189054726368159,0.0955458112162474,1,0,0,0,0,0,0,1
0,1,1,0.676056338028169,1,1,0,0,0,0,1,1,1,0.7696517412935323,0.5498153704131087,0,1,0,0,0,0,1,0
1,1,0,0.8169014084507042,0,0,0,1,0,0,1,1,1,0.31840796019900497,0.34371682437110546,1,0,0,0,0,0,1,0
0,0,0,0.9577464788732395,1,1,1,0,1,1,1,1,1,0.6676616915422885,0.6783521809369951,0,0,0,0,1,1,0,0
0,0,0,0.14084507042253522,0,0,0,0,1,0,1,0,1,0.23233830845771142,0.05213477959843066,1,0,0,1,0,0,1,0
0,0,0,0.1267605633802817,1,0,1,0,0,0,0,0,1,0.3323383084577114,0.0583544888068313,1,0,0,0,0,0,0,1
0,1,1,0.15492957746478872,1,1,0,0,0,0,0,0,1,0.057213930348258696,0.028946457419801522,1,0,1,0,1,0,0,0
0,0,0,0.619718309859155,1,1,0,1,0,0,1,1,1,0.8218905472636816,0.5447957535195015,1,1,0,0,0,1,0,0
0,1,1,0.5352112676056339,1,0,0,0,1,0,1,0,1,0.41393034825870645,0.2680244634202631,0,0,0,0,0,0,0,1
1,1,0,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.07164179104477608,0.2043445649665359,1,0,1,0,1,1,0,0
0,1,1,0.9859154929577465,1,1,0,0,0,0,0,0,0,0.056218905472636804,0.18550657742903304,1,0,1,0,1,1,0,0
0,1,1,0.4507042253521127,1,1,0,0,0,0,0,0,0,0.05870646766169152,0.09018001384721902,0,0,1,1,0,1,0,0
1,0,0,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.5716417910447761,0.5818197553657974,1,1,0,0,0,0,0,1
0,1,1,0.5070422535211268,0,0,1,1,1,0,0,0,0,0.218407960199005,0.1650126932840988,1,0,0,0,0,0,0,0
0,1,1,0.676056338028169,1,1,0,0,0,0,1,0,0,0.6592039800995024,0.48881260096930534,1,1,0,0,0,0,1,0
0,1,0,0.11267605633802817,1,0,0,1,0,0,0,0,0,0.32437810945273626,0.05167320563120241,0,0,0,0,0,0,0,1
0,1,0,0.7183098591549296,1,1,1,0,1,1,0,0,1,0.7298507462686566,0.5318486037387492,1,1,0,0,1,1,0,0
0,0,0,0.971830985915493,1,1,0,1,0,0,1,1,0,0.8024875621890547,0.786960535425802,0,1,0,1,0,0,1,0
0,0,0,0.0,1,0,0,1,0,0,0,1,1,0.664179104477612,0.007639049157627509,1,1,0,0,0,0,1,0
1,0,0,0.18309859154929578,1,1,0,1,0,0,0,0,1,0.6039800995024875,0.1249769213016386,0,1,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.25920398009950246,0.002942534041080083,1,0,0,0,0,0,0,1
0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.0001615508885298867,1,0,1,0,0,0,0,1
0,0,0,0.7183098591549296,1,1,0,1,0,0,0,0,1,0.6164179104477612,0.4937456727440573,0,1,0,1,0,0,0,1
0,0,0,0.07042253521126761,1,0,0,0,1,0,1,0,0,0.42437810945273624,0.04561504731133165,1,0,0,0,0,0,0,1
0,1,0,0.08450704225352114,0,0,1,1,0,0,0,0,0,0.15870646766169155,0.027440572351719365,1,0,0,0,0,0,0,1
1,0,0,0.647887323943662,1,1,0,1,1,0,0,0,1,0.6661691542288557,0.4558677590583891,0,1,0,0,0,0,0,0
0,0,0,0.35211267605633806,1,0,1,0,1,1,0,0,1,0.6855721393034826,0.26024694207246707,0,1,0,1,0,1,0,0
0,1,1,0.33802816901408456,1,0,1,0,0,1,0,0,0,0.35870646766169145,0.14747288252942534,1,0,0,0,0,0,1,0
0,0,0,0.9577464788732395,1,0,0,0,0,0,0,0,1,0.008457711442786064,0.14424763443341795,1,0,1,0,1,0,0,1
0,0,0,1.0,1,1,1,1,1,1,1,1,1,0.9402985074626865,0.9432033233325641,0,1,0,0,1,1,0,0
0,0,0,0.04225352112676056,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.004667666743595662,1,0,1,0,0,0,0,1
0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.13028502192476343,1,0,1,0,1,0,0,1
0,0,0,0.9295774647887325,1,0,1,0,1,0,0,1,0,0.47064676616915413,0.5011250865451189,1,0,0,0,1,0,0,0
1,0,0,0.35211267605633806,1,0,0,0,0,0,0,1,1,0.6024875621890546,0.22932148626817447,0,1,0,0,0,0,1,0
0,0,0,0.36619718309859156,1,0,0,1,1,1,1,1,0,0.5965174129353233,0.23772790214631895,0,0,0,1,0,0,0,1
0,1,1,1.0,1,1,1,0,1,0,1,1,0,0.8656716417910447,0.875946226632818,1,1,0,0,1,0,0,0
0,0,0,0.07042253521126761,1,0,0,0,1,1,0,1,1,0.7064676616915423,0.054033002538656824,0,1,0,0,0,0,1,0
0,1,1,0.8591549295774649,1,0,0,0,0,0,0,0,0,0.023880597014925342,0.13843180244634204,1,0,1,0,1,1,0,0
0,0,0,0.26760563380281693,1,1,0,1,0,1,1,0,1,0.5019900497512438,0.16125086545118858,1,0,0,1,0,0,1,0
0,0,0,0.07042253521126761,1,0,1,0,1,1,1,1,0,0.600995024875622,0.05360027694438034,1,0,0,0,0,1,0,0
0,0,0,0.7042253521126761,1,1,0,0,0,0,0,0,0,0.06467661691542287,0.14029540733902607,1,0,1,0,1,0,0,1
0,1,1,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.14918070620816987,0,0,1,0,1,1,0,0
1,1,0,0.8591549295774649,1,1,1,1,1,0,0,0,1,0.7049751243781094,0.6461458573736442,1,1,0,0,0,0,1,0
0,0,0,1.0,1,1,1,0,0,1,0,0,1,0.6611940298507463,0.7115566582044772,0,1,0,0,1,0,0,0
1,1,0,0.16901408450704225,1,0,0,1,1,0,1,1,1,0.7935323383084577,0.14067043618739902,1,1,0,0,0,0,1,0
0,1,0,0.056338028169014086,1,0,0,0,1,0,1,1,1,0.7582089552238807,0.05530810062312486,1,1,0,0,0,0,1,0
1,0,0,0.02816901408450704,1,1,0,1,1,0,1,1,1,0.86318407960199,0.03180821601661667,1,1,0,0,0,0,1,0
1,1,0,0.35211267605633806,1,1,0,1,1,0,0,1,1,0.7522388059701491,0.2726459727671359,0,1,0,0,0,0,1,0
1,0,0,0.16901408450704225,1,0,0,1,0,0,1,0,1,0.4144278606965174,0.08880106162012463,1,0,0,0,0,0,1,0
0,1,1,0.5211267605633804,1,0,0,0,0,0,0,0,1,0.01691542288557213,0.085114239556889,0,0,1,0,1,0,0,1
1,1,0,0.09859154929577466,1,1,0,0,0,0,0,1,1,0.654228855721393,0.06861297022847912,0,1,0,0,0,0,1,0
1,1,1,0.46478873239436624,1,1,0,1,1,1,1,1,1,0.9019900497512437,0.4161550888529887,1,1,0,0,0,0,1,0
0,0,0,0.23943661971830985,0,0,1,0,1,0,0,0,0,0.1527363184079602,0.061337410570043854,1,0,0,0,0,0,0,1
0,1,1,0.7746478873239437,1,0,0,1,1,1,0,0,1,0.6726368159203979,0.5510039233787215,1,1,0,1,0,0,0,1
0,0,0,0.49295774647887325,0,0,0,1,0,1,0,0,1,0.16517412935323383,0.1440572351719363,0,0,0,0,0,0,0,0
0,1,0,0.11267605633802817,0,0,0,0,1,0,1,1,1,0.3034825870646766,0.04885760443111009,0,0,0,0,0,0,1,0
0,0,0,0.0,1,0,0,0,1,0,1,0,1,0.6626865671641791,0.0076217401338564495,1,1,0,0,0,0,1,0
0,0,0,0.15492957746478872,1,0,1,0,0,1,0,0,0,0.3820895522388059,0.07339603046388185,1,0,0,0,0,0,0,1
1,1,1,0.7887323943661972,1,0,0,1,1,1,1,0,1,0.7666666666666666,0.640278098315255,0,1,0,0,0,1,0,0
0,0,0,0.5774647887323944,1,0,1,1,1,1,0,1,0,0.5537313432835821,0.3625375028848373,0,0,0,1,0,1,0,0
0,1,1,0.4507042253521127,1,1,0,0,0,0,0,0,1,0.062189054726368154,0.08325640433879529,0,0,1,0,1,0,0,1
0,1,0,0.971830985915493,1,0,1,1,0,1,0,0,0,0.6601990049751243,0.6562889453034849,1,1,0,0,1,0,0,0
0,0,0,0.943661971830986,0,0,0,1,0,1,0,1,0,0.2656716417910448,0.3538599123009462,0,0,0,0,0,0,1,0
0,0,1,0.0,0,0,0,0,0,0,0,0,1,0.06417910447761191,0.0006808216016616661,1,0,0,0,0,0,1,0
0,0,0,0.5070422535211268,1,1,0,0,0,1,1,1,0,0.8164179104477611,0.4064851142395569,0,1,0,0,0,1,0,0
